LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
8147208907,05/11/2021,920,PPS,SURGERY CENTER OF NEWPORT COAST LLC THE,17 Corporate Plaza Dr Ste 120,Newport Beach,CA,92660-7984,,Exemption 4,60,100,398723.0,398723.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Newport Beach,ORANGE,CA,92660-7984,CA-48,33.0,621493.0,Unanswered,Not Hispanic or Latino,1.0,398718.0,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,,
5076057008,04/05/2020,563,PPP,ST CHARLES CONGREGATION,313 circle Dr,HARTLAND,WI,53029-1824,07/17/2021,Paid in Full,24,100,534700.0,534700.0,0.0,,122838,"Town Bank, National Association",850 W North Shore Dr,HARTLAND,WI,53029-8355,U,N,N,Existing or more than 2 years old,HARTLAND,WAUKESHA,WI,53029-1824,WI-05,83.0,813110.0,Unanswered,Unknown/NotStated,,534700.0,,,,,,Non-Profit Organization,122838,"Town Bank, National Association",HARTLAND,WI,Unanswered,Unanswered,Y,540953.02,06/10/2021
9718268510,03/12/2021,681,PPS,PROVISION AUSTIN LLC,4200 W Braker Ln,Austin,TX,78759-5354,,Exemption 4,60,100,363100.0,363100.0,0.0,,70134,"Horizon Bank, SSB","600 Congress, Ste 400",AUSTIN,TX,78701-2923,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78759-5354,TX-10,43.0,722511.0,Unanswered,Unknown/NotStated,1.0,363095.0,,,,,,Limited  Liability Company(LLC),70134,"Horizon Bank, SSB",AUSTIN,TX,Unanswered,Unanswered,,,
1194108608,03/12/2021,562,PPS,KOESTER METALS INC.,301 W Water St,Fremont,IN,46737-2162,09/25/2021,Paid in Full,60,100,470885.0,470885.0,0.0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,R,N,N,Existing or more than 2 years old,Fremont,STEUBEN,IN,46737-2162,IN-03,47.0,332119.0,White,Not Hispanic or Latino,1.0,470881.0,,,,,,Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,472833.04,08/16/2021
8729747201,04/28/2020,912,PPP,ST. JOHN SCHOOL,925 CHENERY ST,SAN FRANCISCO,CA,94131-2962,04/14/2021,Paid in Full,24,100,324100.0,324100.0,0.0,,434922,Bank of San Francisco,"575 Market St, Ste 900",SAN FRANCISCO,CA,94105-2823,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94131-2962,CA-12,20.0,611110.0,Unanswered,Unknown/NotStated,,324100.0,,,,,,Non-Profit Organization,434922,Bank of San Francisco,SAN FRANCISCO,CA,Unanswered,Unanswered,Y,326836.84,03/09/2021
8425158307,01/29/2021,610,PPS,1NONLY PHIMAR LLC,8051 Lyndon B Johnson Feeway,Dallas,TX,75241,09/28/2021,Paid in Full,60,100,207021.0,207021.0,0.0,Best Western - Membership Agreement,112722,BancFirst,"100 N Broadway Ave, Ste 1000",OKLAHOMA CITY,OK,73102-8405,U,N,Y,Existing or more than 2 years old,Dallas,DALLAS,TX,75241,TX-30,35.0,721110.0,White,Not Hispanic or Latino,1.0,207019.0,,,,,,Limited  Liability Company(LLC),112722,BancFirst,OKLAHOMA CITY,OK,Male Owned,Non-Veteran,,208081.63,08/11/2021
5469277005,04/05/2020,507,PPP,ILLINOIS DISTRICT COUNCIL OF THE ASSEMBLIES OF GOD,620 PO BOX,CARLINVILLE,IL,62626-0620,12/17/2020,Paid in Full,24,100,774800.0,774800.0,0.0,,21908,"First Mid Bank & Trust, National Association",1515 Charleston Ave.,MATTOON,IL,61938-3932,R,N,N,Existing or more than 2 years old,CARLINVILLE,MACOUPIN,IL,62626-0620,IL-13,102.0,813110.0,Unanswered,Unknown/NotStated,96850.0,581100.0,,96850.0,,,,Non-Profit Organization,21908,"First Mid Bank & Trust, National Association",MATTOON,IL,Unanswered,Unanswered,Y,779190.53,11/05/2020
7783927007,04/08/2020,549,PPP,"BENESCH, FRIEDLANDER, COPLAN & ARONOFF LLP",200 PUBLIC SQUARE,CLEVELAND,OH,44114-1230,07/10/2021,Paid in Full,24,100,8604000.0,9860000.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,N,Existing or more than 2 years old,CLEVELAND,CUYAHOGA,OH,44114-1230,OH-11,470.0,541110.0,Unanswered,Unknown/NotStated,,9860000.0,,,,,,Limited Liability Partnership,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,9976128.89,06/11/2021
5390797005,04/05/2020,954,PPP,SANCHEZ CANYON CORPORATION,4140 OCEANSIDE BLVD STE 159-170,OCEANSIDE,CA,92056-6003,08/17/2021,Paid in Full,24,100,646200.0,646200.0,0.0,McDonalds,112407,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,U,N,N,Existing or more than 2 years old,OCEANSIDE,SAN DIEGO,CA,92056-6003,CA-49,128.0,722511.0,Unanswered,Unknown/NotStated,,646200.0,,,,,,Corporation,112407,Enterprise Bank & Trust,CLAYTON,MO,Unanswered,Unanswered,,654219.96,07/14/2021
6857607200,04/28/2020,593,PPP,"WE BE WINGS WCH, LLC",120 CROSSING DR,WASHINGTON COURT HOUSE,OH,43160,02/16/2021,Paid in Full,24,100,272127.0,272127.0,0.0,,75497,"WesBanco Bank, Inc.",1 Bank Plz,WHEELING,WV,26003-3543,R,Y,N,Existing or more than 2 years old,WASHINGTON COURT HOUSE,FAYETTE,OH,43160-0001,OH-15,64.0,722511.0,Unanswered,Unknown/NotStated,,272127.0,,,,,,Limited  Liability Company(LLC),75497,"WesBanco Bank, Inc.",WHEELING,WV,Male Owned,Unanswered,,263728.49,12/16/2020
5081887004,04/05/2020,562,PPP,"ALLIANCE RV, LLC",301 Benchmark Drive,ELKHART,IN,46516-0001,02/17/2022,Paid in Full,24,100,1032945.0,1321197.0,0.0,,96759,Teachers CU,110 S Main St,SOUTH BEND,IN,46601-1805,U,N,Y,New Business or 2 years or less,ELKHART,ELKHART,IN,46516-0001,IN-02,112.0,336999.0,Unanswered,Unknown/NotStated,,1321197.0,,,,,,Limited  Liability Company(LLC),96759,Teachers CU,SOUTH BEND,IN,Unanswered,Unanswered,,928405.46,01/13/2022
8418268405,02/13/2021,610,PPS,4803 OLD BULLARD ROAD TYLER TX LLC,4815 Old Bullard Rd,Tyler,TX,75703-1214,12/08/2021,Paid in Full,60,100,160700.0,160700.0,0.0,,70468,"Austin Bank, Texas National Association",200 E Commerce St,JACKSONVILLE,TX,75766-4904,R,N,N,Existing or more than 2 years old,Tyler,SMITH,TX,75703-1214,TX-01,21.0,722511.0,White,Not Hispanic or Latino,1.0,160694.0,,,,,,Limited  Liability Company(LLC),70468,"Austin Bank, Texas National Association",JACKSONVILLE,TX,Male Owned,Non-Veteran,,161856.15,11/10/2021
1051697704,05/01/2020,507,PPP,"KICON, INC.",9 S 108 GRANART RD,BIG ROCK,IL,60511,06/23/2021,Paid in Full,24,100,199477.0,199477.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,BIG ROCK,KANE,IL,60511-0001,IL-14,11.0,236115.0,Unanswered,Unknown/NotStated,4096.0,179703.0,,8600.0,,7078.0,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,201545.91,05/18/2021
3920488404,02/05/2021,610,PPS,SCOTT AND SCOTT LLP,550 Reserve St Ste 200,Southlake,TX,76092-1551,01/15/2022,Paid in Full,60,100,175882.0,175882.0,0.0,,71316,PlainsCapital Bank,2911 Turtle Creek Blvd. Suite 700,DALLAS,TX,75219,U,N,N,Existing or more than 2 years old,Southlake,TARRANT,TX,76092-1551,TX-24,6.0,541110.0,Unanswered,Unknown/NotStated,1.0,175878.0,,,,,,Limited Liability Partnership,71316,PlainsCapital Bank,DALLAS,TX,Unanswered,Unanswered,,177435.62,12/23/2021
4766007301,04/30/2020,768,PPP,T-KARTOR USA CORPORATION,710 N. Tucker Blvd. Suite 304,SAINT LOUIS,MO,63101,09/28/2021,Paid in Full,24,100,554143.0,554143.0,0.0,,40337,First Bank,11901 Olive Blvd,CREVE COEUR,MO,63141-6719,U,Y,Y,Existing or more than 2 years old,SAINT LOUIS,SAINT LOUIS CITY,MO,63101-0001,MO-01,54.0,541490.0,Unanswered,Unknown/NotStated,,554143.0,,,,,,Corporation,40337,First Bank,CREVE COEUR,MO,Unanswered,Unanswered,,561470.0,08/27/2021
7072498401,02/11/2021,914,PPS,BRIAN WILLIAMS CONSTRUCTION INC,4729 W 165th St,Lawndale,CA,90260-2826,11/19/2021,Paid in Full,60,100,229642.0,229642.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Existing or more than 2 years old,Lawndale,LOS ANGELES,CA,90260-2826,CA-43,25.0,238130.0,Unanswered,Unknown/NotStated,1.0,229640.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,231227.47,10/25/2021
9626957000,04/09/2020,460,PPP,STANDARD GLASS CO OF WILMINGTON INC,801 16TH ST,WILMINGTON,NC,28401-5512,05/20/2021,Paid in Full,24,100,280100.0,278751.42,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Y,Existing or more than 2 years old,WILMINGTON,NEW HANOVER,NC,28401-5512,NC-07,29.0,238150.0,Unanswered,Unknown/NotStated,,278751.42,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,281616.37,04/29/2021
4412557000,04/03/2020,768,PPP,WARREN COUNTY ELECTRIC LLC,15961 St Highway 47,MARTHASVILLE,MO,63357-2430,01/22/2021,Paid in Full,24,100,390800.0,390800.0,0.0,,41696,United Bank of Union,15 E Main St,UNION,MO,63084-1615,R,N,N,Existing or more than 2 years old,MARTHASVILLE,WARREN,MO,63357-2430,MO-03,22.0,238210.0,White,Not Hispanic or Latino,68900.0,312700.0,,9200.0,,,,Limited  Liability Company(LLC),41696,United Bank of Union,UNION,MO,Female Owned,Non-Veteran,,393459.61,12/15/2020
6160837700,05/01/2020,101,PPP,KALLIDUS TECHNOLOGIES INC,175 CABOT ST STE 300,LOWELL,MA,01854-3635,07/22/2021,Paid in Full,24,100,235500.0,235500.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,LOWELL,MIDDLESEX,MA,01854-3635,MA-03,10.0,541330.0,Unanswered,Unknown/NotStated,,235500.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,237306.58,02/10/2021
7100907003,04/07/2020,549,PPP,FAIRLAWN DERMATOLOGY LLC,55 Merz Blvd,Fairlawn,OH,44333-2883,01/21/2021,Paid in Full,24,100,302000.0,302000.0,0.0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,Fairlawn,SUMMIT,OH,44333-2883,OH-11,18.0,621111.0,White,Not Hispanic or Latino,,302000.0,,,,,,Limited  Liability Company(LLC),57328,The Huntington National Bank,COLUMBUS,OH,Female Owned,Non-Veteran,,200813.17,12/11/2020
1262697203,04/15/2020,491,PPP,CRANKSHAFT REBUILDERS INC,1200 ALBRIGHT RD,SANFORD,FL,32771-1670,05/07/2021,Paid in Full,24,100,174900.0,174900.0,0.0,,17616,Seacoast National Bank,815 Colorado Ave,STUART,FL,34994-3053,U,N,N,Existing or more than 2 years old,SANFORD,SEMINOLE,FL,32771-1670,FL-07,22.0,336310.0,Unanswered,Unknown/NotStated,,174900.0,,,,,,Subchapter S Corporation,17616,Seacoast National Bank,STUART,FL,Unanswered,Unanswered,,176586.71,04/15/2021
8540498800,04/22/2021,299,PPS,OUR LADY OF HOPE PARISH,701 Little Gloucester Rd Our Lady Of Hope Parish,Blackwood,NJ,08012-4585,,Exemption 4,60,100,504317.0,504317.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,Blackwood,CAMDEN,NJ,08012-4585,NJ-01,76.0,813110.0,Unanswered,Unknown/NotStated,1.0,504314.0,,,,,,Non-Profit Organization,29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,Y,510326.78,06/30/2022
4124148607,03/18/2021,912,PPS,SANTA CRUZ DINER INC.,37 Municipal Wharf,Santa Cruz,CA,95060-5460,06/08/2022,Paid in Full,60,100,329280.0,329280.0,0.0,,367936,Santa Cruz County Bank,75 RIVER ST,SANTA CRUZ,CA,95060,U,Y,N,Existing or more than 2 years old,Santa Cruz,SANTA CRUZ,CA,95060-5460,CA-18,164.0,722511.0,Unanswered,Unknown/NotStated,1.0,329274.0,,,,,,Subchapter S Corporation,367936,Santa Cruz County Bank,SANTA CRUZ,CA,Unanswered,Unanswered,,333159.19,05/31/2022
8541077101,04/15/2020,491,PPP,"DAVE'S DELUXE SERVICES, INC",9730 Old Plank Rd,JACKSONVILLE,FL,32220,06/22/2021,Paid in Full,24,100,156039.0,156039.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,New Business or 2 years or less,JACKSONVILLE,DUVAL,FL,32220-0900,FL-04,17.0,541990.0,Unanswered,Unknown/NotStated,,156039.0,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,157681.74,05/06/2021
6539047105,04/14/2020,304,PPP,"BEAVERTAIL LEARNING, INC.",9431 Atlee Commerce Blvd,Ashland,VA,23005,02/17/2021,Paid in Full,24,100,228053.0,228053.0,0.0,,122517,Atlantic Union Bank,"1051 E Cary St, Ste 103",RICHMOND,VA,23219-4029,R,N,N,New Business or 2 years or less,Ashland,HANOVER,VA,23005-0001,VA-07,39.0,624410.0,Unanswered,Not Hispanic or Latino,,228053.0,,,,,,Corporation,122517,Atlantic Union Bank,RICHMOND,VA,Male Owned,Unanswered,,219337.09,11/30/2020
2718717309,04/29/2020,515,PPP,"TRANSPORT REFRIGERATION SERVICE, INC.",1180 John A Papalas Drive,Lincoln Park,MI,48146-1268,02/16/2021,Paid in Full,24,100,591800.0,591800.0,0.0,,33850,Comerica Bank,1717 Main St,DALLAS,TX,75201-4612,U,N,Y,Existing or more than 2 years old,Lincoln Park,WAYNE,MI,48146-1268,MI-12,31.0,811490.0,Unanswered,Unknown/NotStated,,473462.0,118338.0,,,,,Subchapter S Corporation,33850,Comerica Bank,DALLAS,TX,Unanswered,Unanswered,,595942.6,01/07/2021
6747398400,02/10/2021,303,PPS,PELTON TRUCKING CO INC,10534 Route 514 Ste 1,Monroeton,PA,18832-7919,04/16/2022,Paid in Full,60,100,554322.5,554322.5,0.0,,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,R,N,N,Existing or more than 2 years old,Monroeton,BRADFORD,PA,18832-7919,PA-12,45.0,484110.0,White,Not Hispanic or Latino,1.0,554317.5,,,,,,Corporation,529471,Itria Ventures LLC,New York,NY,Male Owned,Non-Veteran,,559603.96,03/16/2022
8405628309,01/29/2021,942,PPS,RHINO TRUCKING LLC,1635 James Rd,Bakersfield,CA,93308-9749,01/31/2022,Paid in Full,60,100,312500.0,312500.0,0.0,,6042,Mechanics Bank,1111 Civic Dr,WALNUT CREEK,CA,94596-3895,U,N,N,Existing or more than 2 years old,Bakersfield,KERN,CA,93308-9749,CA-23,49.0,484110.0,White,Hispanic or Latino,1.0,312497.0,,,,,,Corporation,6042,Mechanics Bank,WALNUT CREEK,CA,Male Owned,Veteran,,314175.35,08/16/2021
6166237110,04/14/2020,455,PPP,SCGGROUP LLC,8725 NW 18TH TERRACE STE 403,MIAMI,FL,33172,,Exemption 4,0,100,282500.0,282500.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,MIAMI,MIAMI-DADE,FL,33172-0001,FL-25,18.0,541512.0,Unanswered,Unknown/NotStated,,282500.0,,,,,,Limited  Liability Company(LLC),29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,,
6924937304,04/30/2020,680,PPP,OSAGE NATION GAMING ENTERPRISE,1211 W 36TH ST,TULSA,OK,74127-1517,07/17/2021,Paid in Full,24,100,9110100.0,9110100.0,0.0,,59358,"BOKF, National Association",One Williams Center,TULSA,OK,74172-0140,R,N,N,Existing or more than 2 years old,TULSA,OSAGE,OK,74127-1517,OK-03,500.0,721120.0,Unanswered,Unknown/NotStated,,9110100.0,,,,,,Corporation,59358,"BOKF, National Association",TULSA,OK,Unanswered,Unanswered,,9211829.45,06/15/2021
6901867010,04/07/2020,931,PPP,KERRY STRAINE INC.,838 UNIVERSITY AVE,SACRAMENTO,CA,95825-6723,12/19/2020,Paid in Full,24,100,397161.25,397161.25,0.0,,448557,California Bank of Commerce,"3595 Mt Diablo Blvd, Ste 220",LAFAYETTE,CA,94549-3835,U,N,N,Existing or more than 2 years old,SACRAMENTO,SACRAMENTO,CA,95825-6723,CA-06,22.0,541611.0,Unanswered,Unknown/NotStated,,397161.25,,,,,,Corporation,448557,California Bank of Commerce,LAFAYETTE,CA,Unanswered,Unanswered,,389527.24,11/23/2020
2318837300,04/29/2020,202,PPP,RYE BEACH PHARMACY INC,464 FOREST AVE,RYE,NY,10580,02/23/2021,Paid in Full,24,100,591957.0,591957.0,0.0,,15940,"Webster Bank, National Association",137 Bank St,WATERBURY,CT,06702-2205,U,N,N,Existing or more than 2 years old,RYE,WESTCHESTER,NY,10580-0001,NY-16,54.0,446110.0,Unanswered,Unknown/NotStated,,591957.0,,,0.0,,,Subchapter S Corporation,15940,"Webster Bank, National Association",WATERBURY,CT,Unanswered,Unanswered,,596108.81,01/25/2021
5697767001,04/06/2020,189,PPP,"NEW ENGLAND FIRE CAUSE & ORIGIN, INC",89 Pickering Rd,ROCHESTER,NH,03839-4635,12/11/2020,Paid in Full,24,100,1359800.0,1359800.0,0.0,,43146,Meredith Village Savings Bank,24 State Rte 25,MEREDITH,NH,03253,R,N,Y,Existing or more than 2 years old,ROCHESTER,STRAFFORD,NH,03839-4635,NH-01,127.0,541990.0,Unanswered,Unknown/NotStated,,1359800.0,,,,,,Corporation,43146,Meredith Village Savings Bank,MEREDITH,NH,Unanswered,Unanswered,,1367288.21,11/03/2020
9733457009,04/09/2020,150,PPP,PEDSONE LLC,10 EAST ALLEN ST SUITE 100,WINOOSKI,VT,05404-2209,09/17/2021,Paid in Full,24,100,325400.0,325400.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Y,Existing or more than 2 years old,WINOOSKI,CHITTENDEN,VT,05404-2209,VT-,30.0,621111.0,Unanswered,Unknown/NotStated,,325400.0,,,,,,Corporation,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Unanswered,Unanswered,,329679.23,08/18/2021
7844797707,05/01/2020,914,PPP,APS INVESTORS LLC,544 Mateo Street Third Floor,Los Angeles,CA,90013,,Exemption 4,60,100,750000.0,750000.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90013-0001,CA-34,175.0,812930.0,Unanswered,Unknown/NotStated,,750000.0,,,,,,Limited  Liability Company(LLC),72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,533436.47,12/20/2021
1125168600,03/12/2021,912,PPS,FIRST UNITARIAN UNIVERSALIST SOCIETY OF SAN FRANCISCO,1187 Franklin St,San Francisco,CA,94109-6813,01/19/2022,Paid in Full,59,100,168000.0,168000.0,0.0,,484528,"CRF Small Business Loan Company, LLC",801 Nicollet Mall Suite 1700 West,MINNEAPOLIS,MN,55402,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94109-6813,CA-12,27.0,813110.0,Unanswered,Unknown/NotStated,1.0,167997.0,,,,,,Non-Profit Organization,484528,"CRF Small Business Loan Company, LLC",MINNEAPOLIS,MN,Unanswered,Unanswered,Y,169251.95,12/14/2021
1988478507,02/19/2021,768,PPS,NUTRIFORMANCE LLC,10407 Clayton Rd,Saint Louis,MO,63131-2909,,Exemption 4,60,100,338135.95,338135.95,0.0,,40781,Commerce Bank,"1000 Walnut St, 11th Fl",KANSAS CITY,MO,64106-2107,U,N,N,Existing or more than 2 years old,Saint Louis,SAINT LOUIS,MO,63131-2909,MO-02,62.0,713940.0,White,Unknown/NotStated,1.0,338133.95,,,,,,Limited  Liability Company(LLC),40781,Commerce Bank,KANSAS CITY,MO,Male Owned,Non-Veteran,,,
3536527108,04/11/2020,464,PPP,"SUN MACHINERY CO., INC.",206 TWO NOTCH ROAD,LEXINGTON,SC,29073-7885,03/19/2021,Paid in Full,24,100,541132.5,541132.5,0.0,,117723,"SouthState Bank, National Association",1101 First St South,WINTER HAVEN,FL,33880-3908,U,N,N,Existing or more than 2 years old,LEXINGTON,LEXINGTON,SC,29073-7885,SC-02,36.0,423810.0,Unanswered,Unknown/NotStated,,541132.5,,,,,,Corporation,117723,"SouthState Bank, National Association",WINTER HAVEN,FL,Unanswered,Unanswered,,545491.62,02/11/2021
8658227004,04/08/2020,101,PPP,ABSOLUTE MACHINERY CORPORATION,33 Southgate Street,WORCESTER,MA,01610-1719,01/21/2021,Paid in Full,24,100,350000.0,350000.0,0.0,,33209,Berkshire Bank,99 North St,PITTSFIELD,MA,01201-5114,U,Y,Y,Existing or more than 2 years old,WORCESTER,WORCESTER,MA,01610-1719,MA-02,19.0,333249.0,White,Not Hispanic or Latino,,350000.0,,,,,,Corporation,33209,Berkshire Bank,PITTSFIELD,MA,Male Owned,Non-Veteran,,352195.89,12/07/2020
5571618504,03/01/2021,373,PPS,FRIENDSHIP DENTAL LABORATORIES INC.,8510 Philadelphia Rd,Baltimore,MD,21237-3041,02/19/2022,Paid in Full,60,100,1210000.0,1210000.0,0.0,,60275,First National Bank of Pennsylvania,166 Main St,GREENVILLE,PA,16125-2146,U,N,N,Existing or more than 2 years old,Baltimore,BALTIMORE,MD,21237-3041,MD-02,84.0,334519.0,White,Not Hispanic or Latino,1.0,1209997.0,,,,,,Cooperative,60275,First National Bank of Pennsylvania,GREENVILLE,PA,Male Owned,Non-Veteran,,1220621.11,01/25/2022
4929287005,04/04/2020,681,PPP,PAMELA R. SINGLETARY DDS PLLC,3401 El Salido Parway,CEDAR PARK,TX,78613,01/09/2021,Paid in Full,24,100,165000.0,165000.0,0.0,,70134,"Horizon Bank, SSB","600 Congress, Ste 400",AUSTIN,TX,78701-2923,U,N,N,Existing or more than 2 years old,CEDAR PARK,WILLIAMSON,TX,78613-0001,TX-31,15.0,621210.0,Unanswered,Unknown/NotStated,,165000.0,,,,,,Limited  Liability Company(LLC),70134,"Horizon Bank, SSB",AUSTIN,TX,Unanswered,Unanswered,,166155.0,12/17/2020
4640918304,01/23/2021,508,PPS,ACCESSABILITY BUSINESS SERVICES INC,360 Hoover St NE,Minneapolis,MN,55413-2940,11/11/2021,Paid in Full,60,100,206874.0,206874.0,0.0,,38908,"Bremer Bank, National Association",372 St. Peter St,SAINT PAUL,MN,55102-1302,U,Y,Y,Existing or more than 2 years old,Minneapolis,HENNEPIN,MN,55413-2940,MN-05,9.0,624310.0,Unanswered,Unknown/NotStated,1.0,206868.0,,,,,,Non-Profit Organization,38908,"Bremer Bank, National Association",SAINT PAUL,MN,Male Owned,Unanswered,Y,208375.96,10/20/2021
1011847108,04/09/2020,405,PPP,"GEESLIN GROUP, LLC","200 Westpark Drive, Ste 240",PEACHTREE CITY,GA,30269-1443,01/21/2021,Paid in Full,24,100,238000.0,238000.0,0.0,,19133,United Community Bank,177 Hwy 515 E,BLAIRSVILLE,GA,30512-8579,U,N,N,Existing or more than 2 years old,PEACHTREE CITY,FAYETTE,GA,30269-1443,GA-03,16.0,541211.0,Unanswered,Unknown/NotStated,,238000.0,,,,,,Limited  Liability Company(LLC),19133,United Community Bank,BLAIRSVILLE,GA,Unanswered,Unanswered,,239545.37,12/15/2020
1698608500,02/19/2021,248,PPS,TEMPER AXLE PRODUCTS CORPORATION,544 Persse Rd,Fonda,NY,12068-7700,01/08/2022,Paid in Full,60,100,212222.0,212222.0,0.0,,49989,"NBT Bank, National Association",52 S Broad St,NORWICH,NY,13815-1646,R,N,N,Existing or more than 2 years old,Fonda,MONTGOMERY,NY,12068-7700,NY-20,24.0,336999.0,Asian,Not Hispanic or Latino,1.0,212220.0,,,,,,Corporation,49989,"NBT Bank, National Association",NORWICH,NY,Female Owned,Non-Veteran,,213943.03,12/16/2021
7957677201,04/28/2020,202,PPP,"ROOT 2, LLC",244 Fifth Ave Suite 2300,NEW YORK,NY,10001,07/16/2021,Paid in Full,24,100,1003639.0,1003639.0,0.0,,49274,"Citibank, N.A.",5800 S Corporate Place,SIOUX FALLS,SD,57108,U,N,N,Unanswered,NEW YORK,NEW YORK,NY,10001-0001,NY-10,152.0,722511.0,Unanswered,Unknown/NotStated,,1003639.0,,,,,,Limited  Liability Company(LLC),49274,"Citibank, N.A.",SIOUX FALLS,SD,Unanswered,Unanswered,,1014595.39,06/04/2021
7618517009,04/07/2020,464,PPP,"GREENWOOD GENETIC CENTER, INC.",101 Gregor Mendel Circle,GREENWOOD,SC,29646-2316,07/15/2021,Paid in Full,24,100,2506500.0,2506500.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,R,N,N,Unanswered,GREENWOOD,GREENWOOD,SC,29646-2316,SC-03,172.0,621511.0,Unanswered,Unknown/NotStated,,2506500.0,,,,,,Non-Profit Organization,51009,First-Citizens Bank & Trust Company,Raleigh,NC,Unanswered,Unanswered,Y,2535822.62,06/11/2021
9802078406,02/17/2021,299,PPS,RFS COMMERCIAL INC,280 N Midland Ave Bldg M,Saddle Brook,NJ,07663-5708,10/20/2021,Paid in Full,60,100,440607.0,440607.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,Saddle Brook,BERGEN,NJ,07663-5708,NJ-09,17.0,442110.0,Unanswered,Not Hispanic or Latino,,440607.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Male Owned,Veteran,,443189.45,09/23/2021
